transaction_amount,transaction_type,time_of_day,is_first_time_recipient,urgency_indicator,amount_unusual_for_user,transaction_speed,agent_location_risk,transaction_region,unusual_hours_for_region,multiple_quick_attempts,session_duration_seconds,is_fraud,fraud_type
329.8292213,cash-out,afternoon,0,1,1,normal,low,same_region,0,0,191.3738068,0,legitimate
140.2530842,transfer,morning,0,0,1,normal,low,same_region,0,0,119.5126602,0,legitimate
223.1389624,cash-in,morning,0,1,1,normal,medium,different_region,0,0,134.4229716,0,legitimate
197.7779048,cash-out,night,0,0,0,normal,high,same_region,1,0,189.143112,0,legitimate
73.37912702,cash-in,morning,0,0,0,normal,low,same_region,0,0,339.6882753,0,legitimate
216.9906882,cash-in,morning,1,0,0,normal,low,different_region,0,0,51.7716974,0,legitimate
42.73555194,cash-out,afternoon,0,0,1,normal,low,same_region,1,0,176.2763778,0,legitimate
101.6605373,cash-in,afternoon,1,1,0,normal,low,same_region,0,0,82.0298534,0,legitimate
259.1900163,transfer,morning,1,1,0,normal,medium,same_region,0,0,178.8318777,0,legitimate
377.3991299,transfer,afternoon,0,0,1,normal,low,different_region,1,0,341.2440273,0,legitimate
418.689431,cash-in,afternoon,0,0,1,immediate,medium,same_region,0,0,230.8329925,0,legitimate
157.1910069,cash-in,night,1,0,0,normal,low,same_region,0,0,347.061016,1,legitimate
88.42739647,cash-out,night,0,1,0,normal,medium,same_region,0,0,409.2951946,0,social_engineering
181.0442788,cash-in,morning,0,0,0,normal,low,same_region,0,0,366.7201819,0,legitimate
248.0189469,cash-in,morning,0,0,0,normal,high,same_region,0,0,45.85459545,0,legitimate
543.5332139,transfer,morning,0,1,1,normal,low,same_region,0,0,77.71525195,0,legitimate
346.6162886,transfer,afternoon,1,0,1,normal,low,same_region,0,0,286.2150737,0,legitimate
51.27840522,cash-in,morning,0,1,0,normal,medium,same_region,0,0,330.4634574,0,legitimate
242.8701385,cash-in,morning,0,1,0,normal,low,different_region,1,0,163.7898071,0,legitimate
97.95427242,cash-out,morning,1,0,0,normal,low,same_region,0,0,168.3815108,0,legitimate
135.2240505,cash-in,night,0,0,1,immediate,medium,same_region,1,0,323.4918901,0,legitimate
274.6036678,transfer,morning,0,0,1,normal,high,different_region,0,0,294.224551,1,legitimate
215.8488361,transfer,afternoon,0,1,0,normal,medium,different_region,1,0,259.7958755,0,social_engineering
340.7130666,cash-in,night,1,0,1,normal,low,same_region,0,0,60.67173028,0,legitimate
80.21620451,cash-in,afternoon,0,0,0,normal,low,different_region,0,0,60.9659822,0,legitimate
445.1869306,cash-out,afternoon,0,1,0,normal,medium,same_region,0,0,275.0462482,0,legitimate
1876.987739,cash-in,afternoon,0,0,0,normal,low,same_region,0,1,273.5599333,0,legitimate
338.514355,cash-in,afternoon,0,1,1,normal,low,same_region,0,1,14.45298753,0,legitimate
184.9283325,cash-out,afternoon,1,0,0,normal,medium,same_region,1,0,149.3167281,0,legitimate
285.78255,cash-in,night,1,0,0,normal,low,different_region,0,1,374.0237844,0,legitimate
209.2522645,cash-in,afternoon,1,1,0,normal,low,same_region,0,0,876.3782035,0,legitimate
47.5660753,cash-out,afternoon,0,0,0,normal,low,same_region,0,0,815.9325109,0,legitimate
115.1415422,cash-in,morning,0,1,0,normal,medium,same_region,1,0,441.2335814,0,legitimate
117.9246828,cash-in,night,0,0,1,immediate,medium,same_region,0,0,39.1106856,0,legitimate
335.3045416,cash-in,night,1,0,0,normal,medium,same_region,0,1,189.4406663,0,legitimate
80.47526388,cash-in,afternoon,0,1,1,normal,low,same_region,0,0,330.4750361,0,legitimate
177.7497693,transfer,morning,0,0,1,normal,medium,same_region,0,0,0.01421891797,0,legitimate
449.1505936,cash-in,afternoon,1,0,0,normal,low,same_region,0,1,64.25739041,0,legitimate
88.2167151,cash-in,night,0,1,0,normal,high,same_region,1,0,383.6473083,0,legitimate
141.8923195,cash-out,night,1,0,1,normal,medium,same_region,1,0,135.184477,0,legitimate
167.0747551,cash-out,night,1,0,0,normal,medium,same_region,0,0,43.63624028,0,legitimate
55.92142361,cash-in,morning,0,1,0,normal,low,same_region,0,0,61.37574211,0,legitimate
398.9825188,cash-out,night,1,0,0,normal,low,same_region,1,1,1164.342201,1,legitimate
108.1391891,cash-in,afternoon,0,1,0,normal,low,different_region,0,0,370.4351442,0,legitimate
76.13264608,cash-in,morning,0,1,0,normal,low,same_region,0,0,381.7101515,0,legitimate
275.1657911,transfer,afternoon,0,0,1,normal,low,same_region,0,1,838.2428305,0,legitimate
155.3331977,cash-out,night,0,0,0,normal,low,same_region,0,0,495.2390586,0,legitimate
560.9062084,cash-in,night,0,0,0,normal,medium,same_region,0,0,187.564959,0,identity_theft
433.3540264,cash-in,night,1,1,1,immediate,medium,same_region,1,0,85.49878412,0,legitimate
307.9318683,cash-out,night,1,1,1,normal,medium,same_region,0,1,377.3319056,0,legitimate
110.7282507,cash-in,night,0,0,0,normal,medium,same_region,0,0,364.7211341,0,legitimate
1295.559336,cash-in,morning,0,0,0,normal,medium,same_region,1,0,226.552268,0,legitimate
187.3976091,transfer,morning,0,0,0,normal,low,same_region,0,0,284.4238573,0,legitimate
333.5298417,transfer,morning,1,0,1,normal,low,same_region,1,0,1332.571721,0,legitimate
349.1020258,cash-out,night,1,1,0,normal,medium,same_region,0,0,130.4443664,0,legitimate
362.0675742,cash-in,afternoon,0,1,1,immediate,low,different_region,0,0,163.9500151,0,legitimate
75.98781533,cash-out,afternoon,0,0,1,normal,low,same_region,0,0,406.7539374,0,legitimate
1.561270062,cash-in,morning,0,1,0,normal,low,same_region,0,0,377.7266454,0,legitimate
62.64937338,cash-out,afternoon,1,0,1,normal,medium,different_region,0,1,124.212318,0,legitimate
94.41487817,cash-out,afternoon,0,0,1,normal,low,same_region,0,1,305.9077933,0,legitimate
97.04906112,cash-in,night,0,1,1,normal,high,same_region,0,0,76.64572089,0,legitimate
98.3837386,cash-out,morning,0,0,0,normal,low,same_region,1,0,16.59759017,0,legitimate
192.6154061,cash-out,night,0,1,1,normal,low,same_region,0,0,475.3368603,0,legitimate
320.9154286,cash-in,morning,0,0,0,normal,low,same_region,0,0,673.9133604,0,legitimate
455.4255724,transfer,morning,0,1,0,normal,low,same_region,0,0,68.22563689,0,legitimate
543.4141931,cash-in,morning,0,0,1,immediate,low,same_region,0,0,205.34829,0,legitimate
254.3457794,transfer,afternoon,1,0,0,normal,medium,same_region,0,1,241.2534605,0,legitimate
100.1823555,cash-in,morning,0,1,1,normal,low,same_region,0,0,122.5491011,0,legitimate
107.8407307,transfer,morning,0,0,1,immediate,medium,different_region,0,0,386.8526023,0,legitimate
102.1338986,cash-in,morning,1,1,1,immediate,low,same_region,0,0,44.88161267,0,legitimate
53.26897168,cash-out,morning,0,0,1,normal,low,same_region,0,0,207.0223279,0,legitimate
619.7116127,cash-in,morning,1,0,1,immediate,medium,same_region,0,0,719.4314908,0,legitimate
72.62556898,cash-in,morning,0,0,1,normal,low,same_region,0,0,373.4249144,0,legitimate
83.83265983,cash-in,afternoon,1,0,1,normal,low,same_region,0,0,170.8028939,1,legitimate
49.3699292,cash-in,night,0,0,1,normal,high,same_region,1,0,240.8487227,0,social_engineering
296.4129262,transfer,afternoon,0,1,0,normal,low,same_region,1,0,59.86699993,0,legitimate
103.9978202,cash-out,afternoon,1,1,1,normal,medium,same_region,0,0,609.2450982,0,legitimate
142.1210141,cash-in,night,0,0,1,normal,low,same_region,0,1,438.9969234,0,legitimate
191.4614124,cash-in,afternoon,0,0,0,normal,low,different_region,1,0,80.4432116,0,legitimate
130.885557,cash-in,afternoon,0,0,0,normal,low,same_region,0,0,95.90318341,0,legitimate
353.8287018,cash-in,night,0,0,1,normal,medium,same_region,0,0,611.9494203,0,legitimate
704.5158507,cash-in,afternoon,0,0,1,normal,low,same_region,0,1,320.442931,0,social_engineering
206.9831438,cash-out,night,0,1,1,normal,low,same_region,0,0,242.1778992,0,legitimate
64.87504226,cash-out,afternoon,0,0,1,immediate,high,same_region,1,0,774.9053063,0,legitimate
18.61984097,transfer,morning,0,0,0,normal,low,different_region,0,0,195.1992662,0,legitimate
64.11819262,cash-in,afternoon,0,1,1,normal,low,same_region,1,1,410.8245498,0,legitimate
380.3851128,cash-out,night,1,0,1,normal,low,same_region,0,0,412.9470392,0,legitimate
236.9903446,cash-in,night,0,0,1,immediate,low,different_region,1,0,182.6659004,0,legitimate
1481.070944,cash-in,afternoon,0,0,1,normal,low,same_region,0,0,94.74194685,0,legitimate
127.2436011,cash-in,afternoon,0,0,0,normal,low,same_region,0,0,266.0573234,0,legitimate
53.21048218,cash-in,night,0,0,0,normal,medium,same_region,0,0,823.3166796,0,legitimate
329.2072337,transfer,night,0,0,0,normal,high,same_region,0,1,1581.875236,0,legitimate
209.4229891,cash-in,night,1,1,0,normal,medium,same_region,0,0,729.4338052,0,legitimate
130.4825289,transfer,night,0,0,0,normal,medium,same_region,1,0,184.2226927,0,legitimate
263.0937695,cash-out,afternoon,0,1,0,normal,medium,same_region,1,0,380.686364,0,legitimate
226.103357,cash-in,night,0,0,0,normal,medium,different_region,1,0,293.5603012,0,legitimate
303.9619868,cash-out,afternoon,0,0,1,normal,low,same_region,0,0,412.1909566,0,legitimate
265.5964808,cash-in,morning,0,0,0,normal,low,same_region,0,0,203.3950008,0,legitimate
126.0258066,cash-out,morning,0,0,0,normal,high,same_region,1,0,98.49965703,0,legitimate
345.4106775,transfer,night,1,1,0,normal,low,same_region,0,0,358.3538984,0,legitimate
79.87533619,cash-in,morning,1,1,0,normal,medium,same_region,0,0,80.73186442,0,legitimate
51.44075473,transfer,morning,1,0,1,normal,medium,same_region,0,0,216.2527054,0,legitimate
46.29321254,cash-in,night,0,1,0,normal,low,different_region,0,0,40.64217947,0,legitimate
330.9091234,cash-out,morning,0,0,0,immediate,low,same_region,0,0,169.6136372,0,legitimate
3701.708646,transfer,night,0,0,0,normal,medium,same_region,1,0,374.1247276,0,legitimate
134.7022611,cash-out,night,0,0,1,immediate,low,same_region,0,0,180.1733004,0,legitimate
265.5088568,transfer,morning,1,0,0,normal,low,same_region,1,0,341.6215351,0,legitimate
86.03851974,cash-in,night,0,0,0,immediate,medium,same_region,1,0,298.0947033,0,legitimate
566.5699584,cash-out,morning,0,1,0,normal,low,different_region,0,0,29.54682844,0,legitimate
94.07535669,cash-out,night,0,0,0,normal,high,same_region,0,0,130.1694924,0,legitimate
129.6728459,cash-out,morning,0,0,0,normal,low,same_region,0,0,212.2160075,0,legitimate
295.6175649,transfer,morning,0,0,1,normal,high,same_region,0,0,383.3489223,0,legitimate
312.5174263,cash-out,afternoon,1,0,0,normal,low,same_region,0,0,257.0513738,0,legitimate
55.22960712,transfer,night,0,0,1,normal,medium,different_region,0,0,428.1606372,0,social_engineering
324.5820092,cash-in,night,1,0,1,normal,medium,different_region,0,0,258.6234874,0,legitimate
94.87594325,cash-in,afternoon,1,0,0,normal,medium,same_region,1,0,327.0846025,0,legitimate
281.4939129,cash-out,night,0,0,0,normal,low,same_region,1,0,205.121867,1,legitimate
360.7863046,transfer,morning,0,0,1,normal,low,different_region,0,0,380.2051876,0,legitimate
856.6170087,cash-out,morning,0,1,0,normal,low,same_region,0,0,216.3911087,0,legitimate
62.29141217,transfer,morning,0,0,1,normal,medium,same_region,1,1,491.9059274,1,legitimate
51.79107068,cash-in,afternoon,0,0,1,normal,low,different_region,0,0,387.4124991,0,legitimate
125.121803,cash-out,afternoon,0,0,1,normal,low,same_region,0,0,313.343901,0,legitimate
73.95250462,cash-in,afternoon,0,0,0,normal,medium,same_region,0,0,295.710766,0,legitimate
125.756318,cash-out,night,0,1,0,normal,low,same_region,0,0,579.8644531,0,legitimate
490.1821659,cash-out,afternoon,0,1,0,normal,low,same_region,0,0,0.01421891797,1,legitimate
270.8681375,transfer,morning,1,0,1,normal,medium,same_region,0,0,0.01421891797,0,sim_swap
79.13313364,transfer,afternoon,1,0,0,immediate,medium,same_region,0,0,100.020086,0,legitimate
56.89051307,cash-out,afternoon,0,0,0,normal,low,same_region,0,0,116.6083553,1,legitimate
254.7372285,cash-out,morning,0,1,0,immediate,low,different_region,0,0,265.2577502,0,legitimate
76.1494344,cash-out,night,0,0,0,normal,low,same_region,0,0,401.5479272,0,legitimate
309.0735536,transfer,afternoon,0,0,0,normal,high,same_region,1,0,403.5791029,0,legitimate
23.58694793,transfer,afternoon,0,0,0,normal,low,same_region,1,0,84.93974974,0,legitimate
364.8874507,cash-out,night,0,0,0,normal,medium,same_region,0,0,274.6714605,0,legitimate
154.1256488,cash-out,afternoon,1,0,0,normal,medium,different_region,0,0,12.67961172,0,legitimate
106.4669831,transfer,afternoon,1,0,0,normal,high,same_region,0,0,60.70791655,0,legitimate
366.7259846,cash-out,afternoon,1,0,1,immediate,low,same_region,0,0,1777.395408,0,legitimate
514.3162048,transfer,night,0,0,0,normal,low,same_region,0,0,178.8869765,0,legitimate
188.3150951,transfer,afternoon,0,0,1,normal,low,same_region,0,0,236.6762734,0,legitimate
380.2930268,cash-out,night,0,1,1,normal,low,same_region,0,0,148.6818217,0,social_engineering
305.6211356,transfer,night,0,0,0,normal,low,same_region,1,0,287.5433831,0,legitimate
126.2932436,cash-in,night,0,0,1,immediate,medium,same_region,0,0,1532.172217,0,legitimate
128.1100478,cash-out,night,0,0,0,normal,high,same_region,0,0,292.869138,0,legitimate
79.66340489,cash-in,night,0,0,0,normal,low,same_region,0,0,164.5518219,0,legitimate
39.01701457,cash-in,night,0,0,0,normal,low,same_region,0,0,33.40571049,0,legitimate
50.16867384,cash-in,morning,1,1,0,normal,low,different_region,0,0,606.5437901,0,legitimate
271.8758296,cash-in,morning,0,1,0,normal,medium,different_region,0,0,476.0236714,0,legitimate
405.2823282,cash-in,morning,0,0,0,normal,high,same_region,0,0,628.258704,0,legitimate
167.6310352,cash-in,night,0,0,1,normal,medium,same_region,0,0,126.0499319,0,legitimate
284.7291875,cash-out,night,0,1,1,normal,medium,same_region,0,0,771.9503937,0,legitimate
180.58699,cash-in,afternoon,0,0,1,normal,low,different_region,0,0,235.4050914,1,legitimate
55.75387661,cash-out,afternoon,0,1,0,normal,low,same_region,0,0,145.9988909,0,legitimate
109.0768379,transfer,night,1,0,1,normal,low,same_region,1,0,326.2553748,0,legitimate
1088.897517,transfer,night,0,0,0,normal,high,different_region,0,0,144.0532651,0,legitimate
202.7085575,cash-in,afternoon,0,0,1,normal,low,same_region,0,0,8.973531074,0,legitimate
227.0061213,cash-out,night,0,1,0,normal,low,same_region,0,0,173.9104769,0,legitimate
374.157559,cash-in,night,0,1,0,normal,low,same_region,1,0,226.0712506,0,legitimate
117.5715563,cash-in,morning,0,0,0,normal,low,same_region,0,0,966.5931241,0,legitimate
20.69822803,transfer,night,0,0,0,normal,medium,different_region,0,0,32.29584594,0,legitimate
259.7066115,transfer,night,0,1,1,normal,low,same_region,0,0,57.64934683,0,legitimate
17.52970893,cash-in,morning,1,0,0,normal,low,same_region,1,0,385.4104854,0,legitimate
24.26341721,transfer,afternoon,1,0,0,normal,low,same_region,1,0,56.53792766,0,legitimate
906.9556059,cash-in,afternoon,1,0,1,immediate,medium,same_region,1,0,132.7702451,0,legitimate
34.86694628,cash-in,morning,0,1,0,normal,low,different_region,0,0,200.1574327,0,legitimate
38.57129143,cash-out,afternoon,0,0,1,normal,low,same_region,1,0,28.43740463,0,legitimate
298.9856415,cash-out,morning,1,0,0,normal,low,same_region,0,0,234.0704883,0,legitimate
533.4267493,cash-out,night,1,1,0,normal,low,same_region,0,0,126.6073111,0,legitimate
321.9275469,cash-in,morning,0,1,0,normal,low,same_region,0,0,348.5469071,0,legitimate
100.6936919,cash-out,afternoon,0,1,1,normal,high,different_region,0,0,142.1565072,0,legitimate
303.7876706,cash-in,afternoon,0,0,0,normal,low,same_region,1,0,356.855104,0,legitimate
56.85051275,cash-out,night,0,0,1,normal,medium,same_region,0,0,274.5703067,0,legitimate
250.7754793,cash-out,night,0,0,1,normal,low,different_region,0,0,190.5686516,0,legitimate
1307.175817,cash-in,morning,0,1,0,normal,medium,same_region,0,0,89.25346191,0,legitimate
330.1589735,cash-out,morning,0,0,1,normal,low,same_region,0,0,243.6423278,0,legitimate
40.03562649,cash-out,afternoon,0,0,0,normal,low,same_region,0,0,442.292292,0,legitimate
130.3837229,transfer,afternoon,0,0,0,normal,low,same_region,1,1,564.720541,0,social_engineering
395.8007595,cash-in,night,0,0,1,normal,medium,same_region,1,0,359.6302943,0,legitimate
552.2365259,cash-in,afternoon,0,0,0,immediate,low,different_region,0,0,960.0863663,0,legitimate
118.2991442,cash-in,night,1,0,0,normal,low,same_region,0,0,118.6178948,0,legitimate
644.2682687,cash-in,afternoon,1,1,0,immediate,low,same_region,0,0,168.5449773,0,legitimate
163.3055102,transfer,afternoon,0,0,0,normal,medium,different_region,0,0,95.91684708,0,legitimate
1481.042496,transfer,afternoon,0,0,0,normal,medium,same_region,1,1,83.46232675,0,legitimate
351.84659,cash-in,afternoon,1,0,1,immediate,low,same_region,1,0,253.4597157,0,legitimate
25.84527447,cash-out,night,0,0,1,normal,high,same_region,0,0,297.8325209,0,legitimate
91.74410465,cash-out,afternoon,0,1,0,normal,low,same_region,0,0,71.7866048,0,legitimate
351.4788868,cash-in,night,0,1,1,immediate,medium,same_region,1,0,975.50227,0,legitimate
151.3731852,cash-in,morning,1,0,0,normal,low,same_region,0,0,438.6957638,0,legitimate
549.4620658,cash-out,afternoon,0,1,1,normal,low,same_region,0,0,1596.948585,1,legitimate
214.5433322,cash-in,afternoon,0,0,1,normal,medium,different_region,1,0,466.7659761,0,legitimate
131.305194,cash-out,night,0,0,0,normal,medium,same_region,0,0,186.3638688,0,legitimate
127.4592415,transfer,afternoon,0,0,1,normal,low,same_region,0,0,297.0685201,0,legitimate
135.6987999,transfer,morning,1,0,0,normal,low,same_region,0,0,55.18993087,0,legitimate
71.74567151,cash-in,morning,1,1,0,normal,medium,same_region,0,0,285.2486704,0,legitimate
109.339568,cash-out,night,0,0,1,normal,low,same_region,0,0,242.2024048,0,legitimate
119.1419699,transfer,morning,0,0,0,normal,medium,same_region,0,0,61.19040524,0,legitimate
64.95687726,cash-in,night,0,0,0,normal,medium,different_region,0,0,234.6732084,0,legitimate
41.33123714,cash-in,night,0,1,0,normal,medium,same_region,0,0,322.9506244,0,legitimate
190.589253,cash-out,morning,0,0,1,normal,low,same_region,0,0,124.1012111,0,legitimate
34.3918182,cash-in,night,1,1,0,normal,medium,same_region,0,0,32.01123088,0,legitimate
142.4374997,cash-in,afternoon,0,0,0,normal,low,different_region,1,1,301.5452603,0,legitimate
122.67753,cash-out,morning,0,0,0,normal,high,same_region,0,0,140.9740253,0,identity_theft
32.82166121,cash-in,night,0,0,0,normal,medium,same_region,0,0,93.98507799,0,legitimate
238.611823,cash-in,night,0,1,0,normal,medium,same_region,0,0,42.71213335,0,legitimate
136.2913712,transfer,night,0,0,1,normal,medium,same_region,0,0,238.1011578,0,legitimate
292.1193759,cash-in,morning,1,1,1,normal,low,same_region,1,0,56.5591113,0,identity_theft
201.9882299,cash-in,afternoon,0,1,0,normal,medium,same_region,1,0,31.81507606,0,legitimate
265.7778069,cash-out,morning,0,1,1,normal,low,same_region,0,0,19.18940841,0,legitimate
104.9104947,cash-in,morning,0,0,1,normal,low,same_region,0,0,140.2604237,0,legitimate
139.7133617,cash-in,night,0,0,0,normal,low,same_region,0,0,0.01421891797,0,legitimate
554.2115496,cash-out,night,1,1,1,normal,medium,different_region,0,0,297.4449394,0,legitimate
